國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
法國,退休大贏家,2020/09/04,1,24,"2,160","4,202","869,000"
中華民國,馗降：粽邪2,2020/09/02,2,61,"3,190","319,042","72,143,225"
美國,TENET天能,2020/08/27,7,"1,514","112,460","1,385,099","349,560,559"
法國,高盧英雄歷險記：魔法藥水,2020/08/21,1,"1,910","545,540","12,616","2,990,799"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,5,437,"35,360","341,932","79,222,529"
澳洲,聖雅各的天空,2020/08/21,2,178,"9,180","9,354","2,005,189"
日本,東京教父:4K數位修復版,2020/08/19,5,41,"9,580","16,550","3,906,354"
中華民國,怪胎,2020/08/05,3,112,"9,290","195,349","45,122,061"
日本,藍色恐懼：數位修復版,2020/07/17,1,290,"70,905","38,125","9,035,306"
不丹,不丹是教室,2020/07/10,2,93,"6,890","36,000","7,529,251"
日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,5,694,"46,925","344,057","80,228,661"
阿根廷,計高一籌,2019/10/09,1,12,"1,800","3,115","633,680"
加拿大,哈柏太空之旅 3D,2019/02/04,1,7,"1,050",719,"105,545"
加拿大,深海獵奇 3D,2019/02/03,1,5,500,"1,309","163,329"
美國,愛在午夜希臘時,2013/07/19,1,100,"22,885","1,440","318,265"
美國,愛在日落巴黎時,2004/11/26,2,143,"32,495","2,813","628,499"
美國,愛在黎明破曉時,1996/02/22,2,106,"23,645","2,906","652,240"
美國,剪刀手愛德華,1991/04/25,1,3,620,"1,540","337,920"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
南韓,整容液,2020/09/18,60,"24,609","5,872,740","45,497","10,924,073"
中華民國,消失的情人節,2020/09/18,100,"20,607","4,749,142","35,491","8,202,560"
美國,重裝救援：全境獵殺,2020/09/18,52,"9,362","2,177,017","19,948","4,633,178"
南韓,名偵探奶奶,2020/09/18,46,"2,761","603,324","5,400","1,199,317"
英國,皮諾丘的奇幻旅程,2020/09/18,31,"2,649","596,063","5,695","1,316,112"
日本,舞台 刀劍亂舞 悲傳 結目不如歸,2020/09/18,9,790,"564,040","2,252","1,584,160"
中華民國,惡之畫,2020/09/18,25,"1,116","232,900","2,024","427,386"
日本,《少女與戰車 最終章》第２話,2020/09/18,16,796,"197,001","1,814","452,229"
法國,寂寞調香師,2020/09/18,4,464,"99,570",782,"171,790"
日本,啊，荒野 前篇,2020/09/18,8,172,"38,032",494,"106,537"
菲律賓,不傻不愛,2020/09/18,10,173,"36,979",197,"41,984"
日本,啊，荒野 後篇,2020/09/18,8,155,"33,395",376,"80,085"
南韓,搖擺艷夏,2020/09/18,9,63,"12,595",171,"34,882"
日本,鋼鐵女孩：最後戰役,2020/09/18,3,7,"1,285",33,"6,895"
香港,麥路人,2020/09/17,59,"5,453","1,228,278","13,352","3,016,883"
法國,夜訪羅浮宮：達文西特展,2020/09/16,6,132,"48,900",183,"67,580"
南韓,特務搞飛機,2020/09/11,63,"21,383","5,080,233","95,547","22,515,864"
日本,蠟筆小新電影 激戰!塗鴉王國與差不多四勇者,2020/09/11,56,"8,993","2,057,665","53,507","12,310,031"
美國,顫役輪迴,2020/09/11,50,"1,683","401,978","20,557","4,905,309"
美國,密弒直播,2020/09/11,45,"1,774","397,967","12,990","2,937,854"
巴西,中央車站:數位修復版,2020/09/11,16,"1,101","239,870","5,193","1,156,215"
德國,蘿莉破壞王,2020/09/11,7,464,"101,065","1,888","412,635"
日本,約會大作戰 赤黑新章：虛或實,2020/09/11,15,200,"31,950","4,298","687,675"
英國,訂製幸福滋味,2020/09/11,6,133,"28,885","1,254","267,837"
越南,鬼爸爸,2020/09/11,6,44,"9,960","1,068","244,430"
中國大陸,怪物先生,2020/09/11,10,25,"5,505","1,227","275,457"
日本,黑色校規,2020/09/11,2,11,"2,500",240,"53,730"
日本,小偷演員,2020/09/11,1,7,"1,540",345,"84,550"
中華民國,海霧,2020/09/11,79,"6,565","1,474,340","47,032","10,738,399"
南韓,BREAK THE SILENCE: THE MOVIE,2020/09/10,13,251,"96,680","23,444","9,078,720"
中華民國,本來面目,2020/09/05,13,"2,287","511,535","25,976","5,795,145"
美國,花木蘭,2020/09/04,99,"14,803","3,431,444","296,066","69,068,693"
美國,德州電鋸殺人狂前傳：皮面人,2020/09/04,5,160,"37,425","10,705","2,502,006"
日本,我是大哥大!!劇場版,2020/09/04,6,128,"32,295","4,913","1,173,380"
法國,退休大贏家,2020/09/04,3,119,"26,125","3,758","797,200"
法國,完美嬌妻養成班,2020/09/04,1,35,"8,700",997,"225,860"
加拿大,㊣麥肯齊金總理秘史♂,2020/09/04,1,0,0,393,"80,710"
中國大陸,蘇州河,2020/08/28,7,558,"128,220","7,849","1,769,661"
西班牙,馬拉薩尼亞32號陰宅,2020/08/28,1,13,"3,240","16,611","3,937,749"
英國,美麗佳人歐蘭朵 跨世紀重映,2020/08/28,2,15,"3,000","2,807","612,033"
美國,紐約茶館,2020/08/28,1,0,0,"1,386","284,035"
美國,TENET天能,2020/08/27,99,"88,520","22,674,032","1,227,180","309,802,176"
美國,變種人,2020/08/27,11,274,"62,725","79,602","18,365,560"
新加坡,初心,2020/08/21,26,"5,000","1,110,570","41,167","9,554,281"
澳洲,聖雅各的天空,2020/08/21,4,96,"19,640","9,031","1,983,699"
日本,最後的情書,2020/08/21,1,19,"4,100","3,524","815,174"
法國,高盧英雄歷險記：魔法藥水,2020/08/21,1,4,"1,000","10,687","2,441,389"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,85,"6,724","1,548,066","330,212","76,805,961"
中華民國,馗降：粽邪2,2020/08/20,95,"26,871","6,123,258","278,357","63,345,672"
日本,東京教父:4K數位修復版,2020/08/19,4,210,"50,480","15,841","3,735,339"
美國,棕櫚泉不思議,2020/08/19,2,51,"11,480","18,304","4,364,217"
日本,追逐繁星的孩子,2020/08/19,7,29,"7,471","1,639","398,475"
日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,9,"1,215","548,185","89,852","24,510,256"
日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,2,2,410,"13,802","3,082,039"
美國,天劫倒數,2020/08/12,18,678,"156,673","361,827","87,139,637"
南韓,魔鬼對決,2020/08/12,1,4,880,"37,977","8,867,441"
中華民國,哈囉少女,2020/08/07,3,116,"7,470","22,871","5,287,207"
義大利,隱藏的畫家,2020/08/07,1,38,"5,770","2,719","573,137"
美國,家靈,2020/08/07,1,37,"5,320","3,112","745,279"
中華民國,怪胎,2020/08/05,13,557,"131,195","191,697","44,581,246"
日本,雲之彼端，約定的地方,2020/08/05,7,34,"8,702","1,894","467,161"
南韓,雙面追緝,2020/07/31,3,219,"17,860","2,104","395,116"
日本,日間演奏會散場時,2020/07/31,1,22,"3,440","4,416","883,082"
德國,北海小英雄,2020/07/31,1,12,"2,785","48,175","10,613,579"
日本,秒速五公分,2020/07/29,7,40,"10,369","4,294","1,080,089"
南韓,鋼鐵雨：深潛行動,2020/07/29,1,23,"3,500","84,520","19,292,119"
英國,戀夏時光,2020/07/24,4,332,"30,000","3,948","804,316"
泰國,淒厲人僧 前傳,2020/07/24,3,191,"11,550","9,759","2,038,093"
日本,小路與我的秘密驛站,2020/07/24,2,31,"4,710",436,"83,456"
日本,藍色恐懼：數位修復版,2020/07/17,2,136,"7,110","37,562","8,927,321"
中華民國,打噴嚏,2020/07/14,4,380,"24,540","202,954","46,914,738"
不丹,不丹是教室,2020/07/10,3,298,"65,850","32,354","7,205,061"
英國,雷曼兄弟三部曲,2020/07/05,1,42,"31,000",738,"531,000"
英國,彗星美人,2020/07/04,1,6,"4,440",224,"157,800"
日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,19,475,"110,164","341,646","79,765,882"
香港,死因無可疑,2020/07/03,4,334,"21,885","14,660","3,287,227"
英國,吾子吾弟,2020/07/03,6,26,"18,640",226,"156,020"
美國,頭號粉絲,2020/07/03,3,151,"11,775","2,020","351,459"
中華民國,破處,2020/07/03,3,104,"10,160","67,490","12,627,170"
泰國,鬼侍女,2020/07/03,2,49,"5,175","23,589","5,198,401"
英國,樂在當下,2020/07/02,6,28,"19,960",352,"248,080"
美國,天后小助理,2020/06/24,6,281,"29,670","35,743","8,096,033"
美國,72小時前哨救援,2020/06/24,5,283,"25,495","76,464","17,036,004"
英國,玩命Online：雙槍對決,2020/06/24,4,306,"21,055","8,779","1,883,343"
日本,福島50英雄,2020/06/24,1,52,"4,620","20,928","4,532,468"
伊朗,親愛的小孩,2020/06/24,1,15,"2,250","1,681","354,365"
美國,捕魔網,2020/06/24,1,17,"1,910","12,285","2,754,030"
美國,明信片謀殺案,2020/06/19,1,155,"13,630","36,026","8,138,898"
美國,最瘋狂的旅程,2020/06/19,2,105,"6,995","4,990","906,100"
俄羅斯,失控特工,2020/06/19,1,44,"3,860","18,999","3,561,260"
德國,親愛陌生人,2020/06/12,3,178,"12,480","7,916","1,055,036"
英國,決戰最前線,2020/06/12,1,41,"3,550","6,698","925,692"
美國,深海擴散,2020/06/12,1,10,"1,400","27,875","5,825,033"
日本,108～海馬五郎的復仇與冒險～,2020/06/12,1,1,190,251,"48,965"
美國,敢殺就來,2020/06/05,2,92,"10,070","2,451","471,140"
美國,1/2的魔法,2020/05/22,6,702,"53,365","270,638","62,915,729"
法國,巴黎寂寞不打烊,2020/05/22,2,319,"30,790","3,712","722,436"
日本,靠北少女,2020/05/22,1,63,"5,570","8,735","1,796,575"
英國,海邊走走,2020/05/15,1,48,"4,340","3,221","665,765"
法國,陪你玩最大,2020/05/08,1,20,"3,120","3,467","668,865"
泰國,見鬼的戀愛季節,2020/04/30,3,80,"6,070","26,854","5,902,119"
泰國,淒厲人僧,2020/04/24,2,46,"5,420","31,280","6,944,075"
中華民國,練愛iNG,2020/03/13,1,11,"1,650","39,716","9,111,959"
美國,極地守護犬,2020/02/27,1,68,"7,180","74,440","16,225,797"
南韓,紅鞋公主與七矮人,2020/01/30,1,8,400,"28,176","5,515,392"
日本,巧虎電影 英雄遊樂園,2020/01/17,12,66,"15,676","21,994","5,217,371"
中華民國,那個我最親愛的陌生人,2019/11/12,1,75,"16,500","5,980","1,270,237"
美國,AI終結戰,2019/06/19,1,30,"3,270","7,847","1,599,683"
加拿大,哈柏太空之旅 3D,2019/02/04,1,0,0,675,"99,080"
加拿大,深海獵奇 3D,2019/02/03,1,0,0,"1,287","160,214"
瑞典,抓狂美術館,2018/01/19,1,2,300,"8,637","1,932,591"
西班牙,抓狂酒吧,2017/08/11,1,1,150,"7,460","1,639,775"
法國,巴黎野玫瑰,2016/05/27,1,0,0,"2,790","630,645"
南斯拉夫,地下社會,2015/05/15,1,2,420,"2,826","625,310"
日本,羅生門,2015/02/05,1,86,"18,310",100,"20,995"
美國,八月三十一日，我在奧斯陸,2013/05/31,3,86,"19,520","2,255","505,425"
日本,言葉之庭,2013/05/31,7,49,"12,935","1,839","459,388"
匈牙利,鋼琴師,1997/03/08,16,756,"163,016","1,292","281,401"
英國,教會,1986/12/20,18,"1,056","223,555","4,864","1,067,449"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,霹靂嬌娃,2019/12/27,93,"53,631","12,311,704","90,307","20,636,515"
法國,潛艦追緝,2019/12/27,23,"4,629","1,011,647","7,568","1,660,248"
中華民國,大約在冬季,2019/12/27,12,"2,355","553,943","5,923","1,396,456"
中國大陸,吹哨人,2019/12/27,23,"1,152","250,323","2,033","441,986"
日本,時光沙漏,2019/12/27,7,931,"227,798","1,877","456,732"
俄羅斯,舞力決戰,2019/12/27,10,720,"167,221","1,203","276,317"
法國,鹿皮奇談,2019/12/27,6,364,"79,661",600,"132,895"
巴西,竊竊屍語,2019/12/27,4,300,"65,719",485,"106,271"
阿根廷,幸福試用期,2019/12/27,7,323,"63,040",547,"107,889"
美國,倒數計死,2019/12/27,65,"29,299","6,722,481","42,698","9,808,440"
南韓,白頭山：半島浩劫,2019/12/24,72,"170,240","39,598,926","309,201","71,422,615"
美國,CATS 貓,2019/12/24,97,"17,209","4,022,018","44,737","10,413,887"
法國,燃燒女子的畫像,2019/12/20,10,"3,460","763,124","8,375","1,848,849"
中華民國,海上花,2019/12/20,5,515,"111,080","2,352","521,920"
挪威,外出偷馬,2019/12/20,2,215,"44,795",894,"187,619"
美國,怨靈古堡,2019/12/20,6,152,"33,675","2,719","601,928"
中華民國,金魚,2019/12/20,1,141,"14,050",549,"54,500"
美國,奪魂露營車,2019/12/20,1,18,"3,580",223,"47,807"
香港,葉問4：完結篇,2019/12/19,95,"181,717","42,341,916","680,773","155,845,777"
美國,STAR WARS : 天行者的崛起,2019/12/18,99,"50,381","12,850,075","297,686","75,409,266"
日本,添好孕,2019/12/14,3,140,"31,550","1,449","319,032"
中華民國,黑熊來了,2019/12/13,31,"9,152","2,126,628","38,986","8,881,039"
中華民國,為你存在的每一天,2019/12/13,10,872,"187,010","8,388","1,826,943"
美國,大說謊家,2019/12/13,24,809,"184,187","34,818","7,950,700"
中華民國,祭旗,2019/12/13,3,250,"57,545","3,236","720,737"
日本,假面騎士ZI-O Over Quartzer/快盜戰隊魯邦連者VS警察戰隊巡邏連者 en film,2019/12/13,6,176,"40,587","6,646","1,589,565"
美國,熱氣球飛行家,2019/12/13,4,128,"25,915","10,942","2,436,960"
美國,黑色聖誕節,2019/12/13,6,59,"13,860","18,113","4,103,672"
日本,HUMAN LOST 人間失格,2019/12/13,2,45,"11,263","2,006","489,315"
南韓,黑計畫,2019/12/13,2,29,"7,110","4,516","1,029,750"
加拿大,8級警戒,2019/12/13,2,19,"4,150","4,472","1,062,273"
南韓,復仇母親,2019/12/13,2,11,"2,600","3,715","795,150"
德國,風暴過後,2019/12/13,2,11,"2,510","1,042","210,650"
日本,每個月來訪一次的月經醬,2019/12/13,1,7,"1,570",750,"162,623"
英國,給我一個參選的理由,2019/12/11,6,86,"54,540",173,"109,660"
英國,茱蒂,2019/12/10,13,"1,878","412,170","8,608","1,899,160"
中國大陸,南方車站的聚會,2019/12/10,3,326,"71,285","4,676","1,045,728"
美國,去年聖誕節,2019/12/06,23,"2,407","596,042","93,684","22,098,417"
日本,人間失格：太宰治與他的3個女人,2019/12/06,3,209,"47,050","9,291","2,141,608"
德國,呆萌特務,2019/12/06,5,158,"35,665","7,258","1,614,170"
日本,特約經紀公司,2019/12/06,1,94,"20,540","7,072","1,582,360"
美國,花生醬獵鷹的願望,2019/12/06,1,20,"4,740","2,361","508,128"
美國,野蠻遊戲：全面晉級,2019/12/04,91,"48,123","11,247,324","767,060","180,769,852"
英國,哈利路亞！,2019/12/04,5,82,"49,960",135,"84,320"
馬來西亞,夕霧花園,2019/11/29,2,101,"23,620","17,450","3,941,435"
美國,鋒迴路轉,2019/11/28,28,"5,444","1,295,545","162,613","37,759,276"
美國,賽道狂人,2019/11/26,46,"10,241","2,654,194","306,864","75,387,276"
南韓,82年生的金智英,2019/11/22,22,"4,026","950,918","135,806","31,877,239"
日本,麵包超人電影版：發光吧！冰淇淋王國的香草公主,2019/11/22,1,9,"2,020","1,027","245,195"
美國,冰雪奇緣2,2019/11/21,88,"37,840","8,950,928","1,407,446","333,387,855"
日本,為美好的世界獻上祝福！紅傳說,2019/11/15,3,107,"24,909","42,075","10,576,181"
日本,HELLO WORLD,2019/11/15,2,84,"20,904","34,750","8,189,036"
香港,催眠 . 裁決,2019/11/15,1,34,"5,440","11,983","2,756,124"
印度,萬萬沒想到,2019/11/15,1,13,"2,895","47,963","10,891,914"
日本,那一夜,2019/11/13,18,"1,824","409,561","2,160","489,841"
美國,決戰中途島,2019/11/08,5,167,"39,240","313,605","72,431,201"
美國,拍厲得,2019/11/08,1,36,"5,760","3,680","814,422"
中華民國,重甲機神：神降臨,2019/11/08,1,3,720,"7,152","1,665,009"
中華民國,陽光普照,2019/11/01,5,684,"162,096","109,932","26,051,472"
日本,紫羅蘭永恆花園外傳–永遠與自動手記人偶–,2019/11/01,1,19,"4,919","46,297","11,246,730"
美國,金翅雀,2019/10/25,4,480,"50,280","16,988","3,593,533"
日本,失憶的總理大臣,2019/10/25,2,124,"19,000","7,691","1,698,157"
法國,狙擊獵殺: 救援行動,2019/10/25,1,34,"5,440","4,013","859,442"
美國,雙子殺手,2019/10/23,7,"1,075","111,260","546,452","132,289,041"
中華民國,盲人律師,2019/10/18,2,227,"48,265","27,827","6,094,866"
南韓,加油吧 ! 李先生,2019/10/18,1,34,"5,440","3,166","712,207"
美國,黑魔女2,2019/10/17,1,8,"1,610","581,514","137,154,951"
美國,弒婚遊戲,2019/10/09,5,651,"47,975","119,154","26,712,202"
美國,藍波:最後一滴血,2019/10/09,6,511,"38,630","126,596","27,746,621"
美國,屍樂園：髒比雙拼,2019/10/09,3,282,"23,930","63,949","14,356,452"
南韓,電影版 壞傢伙們,2019/10/09,1,242,"19,260","28,902","6,495,633"
中華民國,江湖無難事,2019/10/09,2,93,"14,020","41,587","9,160,098"
日本,海獸之子,2019/10/09,1,156,"7,800","37,415","8,689,546"
澳洲,108悍將,2019/10/04,5,632,"65,830","26,914","5,626,120"
美國,小丑,2019/10/03,9,"3,432","260,475","1,384,111","330,823,025"
英國,無間行動,2019/09/27,3,607,"38,935","35,096","7,752,597"
美國,瞞天機密,2019/09/27,2,336,"27,260","17,837","4,009,151"
美國,校外打怪教學,2019/09/27,3,259,"17,035","21,224","4,577,310"
美國,囧媽的極地任務,2019/09/27,2,58,"8,800","10,190","2,270,006"
南韓,變身,2019/09/27,1,6,780,"8,604","1,950,046"
中華民國,返校,2019/09/20,9,"3,128","255,755","1,113,267","259,854,760"
美國,唐頓莊園,2019/09/20,2,394,"20,985","11,325","2,533,898"
美國,舞孃騙很大,2019/09/12,3,466,"27,210","32,466","7,046,929"
加拿大,衝擊真相,2019/09/12,1,255,"14,025","8,887","1,905,283"
美國,好小男孩,2019/09/12,3,172,"11,400","36,397","8,276,440"
日本,大叔之愛電影版,2019/09/06,2,136,"14,200","29,478","6,837,827"
美國,牠 第二章,2019/09/05,1,50,"4,140","480,325","116,684,306"
美國,全面攻佔3: 天使救援,2019/08/21,3,317,"20,580","636,969","147,425,692"
日本,普羅米亞,2019/08/16,6,410,"188,173","75,726","20,950,906"
美國,仙戒奇緣,2019/08/16,1,142,"11,060","5,989","1,330,655"
美國,憤怒鳥玩電影2：冰的啦！,2019/08/14,1,159,"12,540","88,793","19,631,671"
美國,獅子王,2019/07/17,1,346,"17,300","1,319,475","314,868,532"
義大利,上流世界,2019/04/19,1,3,450,"3,200","699,077"
加拿大,哈柏太空之旅 3D,2019/02/04,1,7,"1,035",562,"80,685"
加拿大,深海獵奇 3D,2019/02/03,1,11,"1,410","1,189","147,889"
南韓,分秒幣爭,2018/11/30,1,0,0,"22,101","4,929,276"
日本,當愛沉睡時,2018/10/01,2,47,"10,430",130,"23,390"
英國,李爾王,2016/04/23,2,53,"35,480","1,262","878,840"
義大利,新天堂樂園,2016/04/08,1,9,"2,020",834,"147,380"
義大利,海上鋼琴師,1998/01/01,15,"6,558","1,488,746","9,918","2,248,444"
美國,教父II,1974/01/01,2,61,"13,250","3,713","985,014"
美國,教父I,1972/01/01,2,105,"22,280","5,009","1,307,532"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
日本,犬王,2022/10/21,45,"1,769","435,850","8,540","2,122,889"
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,24,296,"61,947","4,296","954,547"
日本,劇場版 超時空要塞F~戀離飛翼~,2022/10/21,9,126,"30,597","3,177","801,616"
俄羅斯,大尉叛逃記,2022/10/21,7,112,"23,680",710,"146,284"
日本,救救旱鴨子,2022/10/21,11,107,"23,025","1,265","280,289"
德國,趴兔青春期,2022/10/21,9,95,"21,170",594,"126,127"
日本,每天上班總是累得要死,2022/10/21,2,40,"9,005",359,"85,167"
中華民國,幻日手記,2022/10/21,1,38,"8,520",177,"39,280"
巴勒斯坦,天堂髮廊,2022/10/21,3,27,"5,525",367,"79,251"
美國,終極堡壘2,2022/10/21,3,14,"3,195",453,"101,413"
美國,黑亞當,2022/10/19,97,"94,274","24,677,833","496,203","128,899,852"
美國,哥兒們,2022/10/19,80,"7,361","1,795,833","12,224","3,002,955"
中華民國,無邊,2022/10/17,1,38,"9,300",429,"130,510"
美國,月光光新慌慌：萬聖結,2022/10/14,61,585,"142,542","16,889","4,192,685"
日本,極速甩尾,2022/10/14,12,439,"107,657","6,040","1,504,174"
南韓,人生真美麗,2022/10/14,10,175,"41,150","6,042","1,413,065"
中國大陸,野馬分鬃,2022/10/14,3,87,"21,485",988,"246,378"
美國,天劫高手,2022/10/14,8,66,"14,410","5,687","1,352,830"
美國,驚爆倒數60分鐘,2022/10/14,2,12,"1,725","4,018","893,477"
法國,瑪歌皇后 數位修復版,2022/10/14,2,5,"1,050",637,"148,559"
法國,真實世界,2022/10/14,3,3,600,238,"51,414"
日本,青凪大學體育會航空部劇場版,2022/10/14,1,1,220,268,"64,673"
中華民國,童話·世界,2022/10/13,12,353,"80,578","6,305","1,554,682"
中華民國,孫行者傳,2022/10/13,15,203,"55,351","3,301","826,695"
日本,電影版 後空翻少年!!,2022/10/12,8,275,"66,989","3,117","759,453"
中華民國,你在我心上,2022/10/07,89,"11,223","2,743,323","48,875","11,817,123"
