國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,97,"73,470","17,622,456","134,250","32,158,463"
中華民國,想見你,2022/12/30,73,"55,578","13,929,571","472,945","116,989,671"
中華民國,一起一起,2022/12/16,1,112,"28,000","2,066","501,110"
中華民國,家家,2022/12/16,2,9,"1,440","1,475","233,985"
中華民國,神人之家,2022/11/25,3,261,"60,740","21,329","4,973,029"
中華民國,哈勇家,2022/11/11,1,36,"4,167","60,637","13,407,573"
中華民國,罪後真相,2022/10/28,2,158,"12,449","70,213","16,437,122"
中華民國,流麻溝十五號,2022/10/28,3,97,"20,720","171,578","38,853,675"
中華民國,無邊,2022/10/17,1,26,"5,990","2,437","592,404"
中華民國,童話·世界,2022/10/13,1,28,"3,460","16,856","4,008,706"
中華民國,你在我心上,2022/10/07,1,161,"8,855","68,054","15,722,141"
中華民國,徘徊年代,2022/07/22,1,54,"6,374","4,246","954,874"
中華民國,有時 Mama，有時 Mimi,2022/04/15,6,393,"62,780","1,175","187,740"
中華民國,頭七,2022/04/01,70,"6,653","1,127,794","114,400","26,627,022"
中華民國,野夏天,2022/03/25,1,4,700,"7,953","1,892,629"
中華民國,咒,2022/03/18,92,"15,649","3,247,493","702,525","167,754,508"
中華民國,少年吔,2022/03/18,25,"2,111","374,332","135,258","31,898,074"
中華民國,願未央,2022/03/18,1,11,"2,670","2,911","624,473"
中華民國,該死的阿修羅,2022/03/11,9,776,"128,095","13,569","3,158,992"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,33,"3,385","519,164","304,131","73,150,223"
中華民國,素還真,2022/01/28,3,107,"6,975","94,580","22,522,161"
中華民國,再說一次我願意,2022/01/19,1,19,"3,230","23,775","5,531,115"
中華民國,我記得,2021/12/24,1,13,"3,415","2,166","468,963"
中華民國,高山上的熱氣球,2021/12/22,4,166,"29,200","3,074","670,777"
中華民國,月老,2021/11/24,4,175,"10,787","1,091,177","264,303,804"
中華民國,逆者,2020/08/07,9,891,"143,770","3,216","672,724"
中華民國,守護黑面琵鷺,2023/03/24,30,"1,122","247,941","4,081","969,404"
中華民國,夢遊樂園,2023/03/15,6,16,"3,540","1,939","442,300"
中華民國,本日公休,2023/03/03,53,"3,857","907,854","62,547","14,255,956"
中華民國,黑的教育,2023/02/22,61,"1,089","264,312","32,526","7,832,719"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,99,"28,386","7,051,943","1,423,629","351,658,203"
中華民國,山椒魚來了,2023/02/10,19,"1,629","344,424","49,724","11,297,022"
中華民國,詐團圓,2023/01/20,4,385,"53,912","101,509","24,019,125"
中華民國,想見你,2022/12/30,2,21,"4,880","533,995","132,209,253"
中華民國,悲情城市,1989/10/21,25,"1,407","337,697","63,729","15,868,554"
中華民國,蚵豐村,2020/06/05,16,992,"223,255","4,212","952,894"
中華民國,老娘就要這麼活,2020/05/08,4,775,"169,610","1,909","422,846"
中華民國,練愛iNG,2020/03/13,3,191,"11,700","39,523","9,088,209"
中華民國,女鬼橋,2020/02/27,4,183,"11,680","252,845","58,071,185"
中華民國,盲人律師,2019/10/18,1,36,"9,660","28,421","6,224,746"
中華民國,目擊者,2017/03/31,10,132,"32,356","232,854","52,486,960"
中華民國,樓下的房客,2016/08/12,5,14,"3,520","505,554","116,219,969"
中華民國,做工的人電影版,2023/03/31,98,"61,205","14,660,430","113,484","26,965,883"
中華民國,守護黑面琵鷺,2023/03/24,23,"2,622","467,526","6,703","1,436,930"
中華民國,本日公休,2023/03/03,30,"2,384","584,593","64,931","14,840,549"
中華民國,黑的教育,2023/02/22,13,405,"99,081","32,931","7,931,800"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,91,"29,539","7,411,081","1,453,168","359,069,284"
中華民國,山椒魚來了,2023/02/10,16,"1,450","315,668","51,174","11,612,690"
中華民國,詐團圓,2023/01/20,2,301,"20,632","101,810","24,039,757"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,2,239,"18,922","165,647","38,817,565"
中華民國,無邊,2023/01/06,1,140,"32,340","3,351","793,364"
中華民國,想見你,2022/12/30,1,12,"2,675","534,007","132,211,928"
中華民國,悲情城市,1989/10/21,12,"1,121","273,787","64,850","16,142,341"
中華民國,海上花,2019/12/20,6,879,"191,185","1,837","410,840"
中華民國,金魚,2019/12/20,1,79,"7,750",408,"40,450"
中華民國,黑熊來了,2019/12/13,32,"7,615","1,722,312","29,834","6,754,411"
中華民國,祭旗,2019/12/13,9,246,"56,515","2,986","663,192"
中華民國,為你存在的每一天,2019/12/13,22,494,"107,865","7,516","1,639,933"
中華民國,絕世情歌,2019/12/06,2,1,145,"2,569","562,379"
中華民國,我的靈魂是愛做的,2019/12/06,5,70,"16,410","5,539","1,228,371"
中華民國,樂園,2019/11/08,1,178,"35,600","19,067","4,048,339"
中華民國,重甲機神：神降臨,2019/11/08,1,2,470,"7,149","1,664,289"
中華民國,陽光普照,2019/11/01,8,"1,027","239,874","109,248","25,889,376"
中華民國,Thunderbolt Fantasy 西幽玹歌,2019/10/25,1,112,"26,880","19,736","4,640,014"
中華民國,盲人阿清,2019/10/19,1,70,"18,400",230,"50,800"
中華民國,盲人律師,2019/10/18,4,531,"114,830","27,600","6,046,601"
中華民國,江湖無難事,2019/10/09,4,415,"48,900","41,494","9,146,078"
中華民國,返校,2019/09/20,6,422,"48,010","1,110,139","259,599,005"
中華民國,下半場,2019/08/23,1,44,"2,200","102,282","22,968,141"
中華民國,孤味,2020/11/06,98,"123,483","28,532,249","200,611","46,606,100"
中華民國,親愛的房客,2020/10/23,61,"12,181","2,882,082","79,801","18,849,891"
中華民國,戀愛好好說,2020/10/23,3,322,"68,800","2,921","627,974"
中華民國,無聲,2020/10/15,57,"18,679","4,446,000","183,871","43,729,011"
中華民國,千年一問,2020/10/08,7,295,"64,470","12,215","2,809,526"
中華民國,刻在你心底的名字,2020/09/30,90,"10,181","2,381,343","400,182","93,863,666"
中華民國,消失的情人節,2020/09/18,27,948,"208,150","100,129","23,181,230"
中華民國,海霧,2020/09/17,5,330,"26,935","50,303","11,421,813"
中華民國,本來面目,2020/09/05,10,942,"193,275","39,684","8,853,827"
中華民國,馗降：粽邪2,2020/09/02,2,13,"2,710","317,038","71,987,210"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,12,212,"48,445","340,191","79,072,694"
中華民國,怪胎,2020/08/05,2,37,"6,180","193,413","44,962,231"
中華民國,破處,2020/07/03,1,7,"1,050","67,691","12,649,910"
中華民國,尋找神話之鳥,2021/12/17,24,"2,017","427,716","7,400","1,608,780"
中華民國,有你相伴的旅程,2021/12/10,5,"1,280","279,015","6,502","1,419,759"
中華民國,美國女孩,2021/12/03,63,"6,484","1,551,712","70,787","16,849,251"
中華民國,詭祭,2021/12/03,7,90,"21,865","2,814","685,906"
中華民國,魔法阿媽 4K數位修復版,2021/11/26,11,375,"89,548","14,245","3,389,178"
中華民國,阿查依蘭的呼喚,2021/11/26,2,1,220,"1,755","397,070"
中華民國,月老,2021/11/24,102,"92,093","22,364,026","924,222","224,405,612"
中華民國,青春弒戀,2021/11/19,11,37,"9,083","15,891","3,843,516"
中華民國,金錢男孩MONEYBOYS,2021/11/19,3,29,"7,180","8,746","2,009,645"
中華民國,詭扯,2021/11/12,7,194,"47,207","60,083","14,499,629"
中華民國,文林銀行,2021/11/12,1,4,990,"1,759","403,975"
中華民國,瀑布,2021/10/29,50,"3,182","741,867","150,454","35,707,788"
中華民國,老鷹之手,2021/10/29,1,325,"90,420","6,009","1,341,240"
中華民國,回眸,2021/10/22,2,259,"53,570","5,848","1,312,484"
中華民國,鱷魚,2021/10/08,1,15,"2,100","11,614","2,727,364"
中華民國,聽見歌 再唱,2021/04/16,4,377,"73,340","363,741","84,154,954"
中華民國,失序正義,2022/11/25,7,140,"32,829",725,"146,239"
中華民國,女優 摔吧！,2022/11/25,47,"2,015","457,959","8,384","1,777,746"
中華民國,神人之家,2022/11/25,35,"5,831","1,378,668","11,047","2,531,356"
中華民國,一家子兒咕咕叫,2022/11/18,55,"2,736","638,468","15,945","3,440,544"
中華民國,我心我行,2022/11/11,25,"2,477","590,738","20,398","4,454,246"
中華民國,哈勇家,2022/11/11,84,"6,278","1,440,631","53,144","11,696,675"
中華民國,小藍,2022/11/04,4,177,"42,500","12,724","2,897,775"
中華民國,罪後真相,2022/10/28,46,"1,604","401,922","68,853","16,184,332"
中華民國,流麻溝十五號,2022/10/28,79,"9,546","2,239,212","153,083","34,682,615"
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,1,138,"30,800","6,121","1,288,652"
中華民國,童話·世界,2022/10/13,2,304,"72,070","16,639","3,968,276"
中華民國,孫行者傳,2022/10/13,1,27,"5,400","6,666","1,341,685"
中華民國,你在我心上,2022/10/07,26,927,"216,794","67,075","15,534,011"
中華民國,科學少女,2022/09/16,1,131,"31,440","33,283","7,666,511"
中華民國,他還年輕,2022/09/02,2,233,"52,150","11,429","2,505,612"
中華民國,有你相伴的旅程,2021/12/10,1,305,"67,100","7,073","1,545,319"
中華民國,奼紫嫣紅開遍,2015/12/18,3,74,"17,910",87,"20,875"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,73,"7,803","1,705,912","17,602","3,888,363"
中華民國,憨嘉,2018/11/09,4,30,"7,025","1,641","361,957"
中華民國,誰先愛上他的,2018/11/02,89,"62,176","14,336,972","233,166","53,634,123"
中華民國,同學會來嗎,2018/11/02,1,54,"11,740","1,238","273,985"
中華民國,親愛的卵男日記,2018/11/02,3,28,"6,330","2,710","603,556"
中華民國,疾風魅影-黑貓中隊,2018/10/26,13,"1,130","268,615","15,186","3,299,978"
中華民國,幸福城市,2018/10/26,3,226,"52,990","6,490","1,443,337"
中華民國,狂徒,2018/10/26,6,84,"23,930","25,239","5,636,298"
中華民國,紅盒子,2018/10/19,13,776,"165,255","29,610","6,503,082"
中華民國,火焰中的星空,2018/09/27,1,234,"50,945",734,"160,945"
中華民國,山的那一邊,2018/09/07,1,112,"26,880","24,471","5,425,571"
中華民國,生生,2018/08/31,1,84,"15,960","8,546","1,863,528"
中華民國,粽邪,2018/08/31,3,149,"15,090","219,034","49,222,315"
中華民國,鬥魚,2018/08/17,4,565,"32,565","135,595","30,494,954"
中華民國,老娘就要這麼活,2020/05/08,5,154,"33,705",966,"215,086"
中華民國,狂飆一夢,2020/03/06,1,0,0,"1,627","354,974"
中華民國,女鬼橋,2020/02/27,6,484,"32,445","251,811","58,003,100"
中華民國,你的情歌,2020/01/23,2,272,"14,385","83,691","19,461,068"
中華民國,一一,2017/07/28,1,198,"48,000","22,182","5,104,242"
中華民國,鱷魚,2021/10/08,61,"1,376","328,649","11,092","2,620,086"
中華民國,17歲的天空 4K數位修復版,2021/10/02,27,315,"72,307",825,"187,223"
中華民國,影子背後,2021/09/17,1,50,"10,040","2,413","555,660"
中華民國,波濤最深處,2021/09/10,2,112,"25,760","1,469","322,459"
中華民國,期末考,2021/08/20,2,126,"25,560","4,199","891,962"
中華民國,綠色牢籠,2021/05/14,1,2,430,"1,335","295,202"
中華民國,靈語,2021/05/12,53,"5,978","1,462,680","9,465","2,286,917"
中華民國,癡情馬殺雞,2021/05/12,4,389,"62,160","1,608","256,160"
中華民國,聽見歌 再唱,2021/04/16,28,"2,014","509,467","357,869","82,810,362"
中華民國,角頭－浪流連,2021/02/05,1,5,700,"683,729","161,768,155"
中華民國,未來無恙,2019/08/30,11,"1,391","308,981","3,646","792,283"
中華民國,最乖巧的殺人犯,2019/08/30,7,541,"125,925","1,153","263,520"
中華民國,第九分局,2019/08/29,77,"78,546","17,998,726","164,505","37,749,753"
中華民國,下半場,2019/08/23,94,"18,901","4,316,719","87,494","19,899,276"
中華民國,緝魔,2019/08/16,39,"1,226","278,025","49,292","11,164,674"
中華民國,我的青春都是你,2019/07/05,1,20,"3,200","7,487","1,713,310"
中華民國,如常,2019/06/28,2,"1,315","273,000","43,559","9,372,668"
中華民國,出發,2019/05/31,1,175,"33,250","68,961","15,348,091"
中華民國,我不流行二十年,2020/03/20,8,308,"76,791","1,141","266,639"
中華民國,練愛iNG,2020/03/13,32,656,"155,264","38,417","8,955,795"
中華民國,狂飆一夢,2020/03/06,1,5,"1,350","1,618","352,864"
中華民國,女鬼橋,2020/02/27,40,470,"105,531","250,849","57,867,334"
中華民國,你的情歌,2020/01/23,2,145,"13,080","82,765","19,384,348"
中華民國,喜從天降,2020/01/23,1,12,"1,760","16,071","3,636,679"
中華民國,還孩子做自己,2022/05/27,4,637,"101,600","1,599","255,550"
中華民國,費爾的旅程,2022/05/27,9,108,"23,630","2,231","509,140"
中華民國,教練,2022/05/27,5,36,"8,260","2,497","554,211"
中華民國,給阿媽的一封信,2022/05/20,3,72,"14,420","2,185","467,520"
中華民國,再會啦  白宮,2022/05/20,1,3,900,"2,950","660,981"
中華民國,格瑞特真相,2022/05/13,1,1,230,271,"60,417"
中華民國,售命,2022/04/29,2,5,"1,049","17,638","3,233,492"
中華民國,頭七,2022/04/01,2,23,"5,300","121,119","27,721,465"
中華民國,咒,2022/03/18,13,396,"94,023","721,087","171,647,525"
中華民國,少年吔,2022/03/18,8,28,"6,335","139,045","32,521,816"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,5,141,"13,929","308,840","73,878,062"
中華民國,一家之主,2020/10/07,3,120,"26,925","13,362","2,667,400"
中華民國,血琥珀,2018/07/27,4,382,"75,510",594,"119,185"
中華民國,命帶追逐（2018數位修復版）,2018/07/13,3,185,"40,515","2,575","571,031"
中華民國,切小金家的旅館,2018/07/12,50,"3,693","861,572","84,700","19,205,306"
中華民國,看不見的台灣,2018/06/15,5,452,"90,455","9,852","2,159,387"
中華民國,只有大海知道,2018/06/15,2,210,"45,585","36,808","8,189,802"
中華民國,市長夫人的秘密,2018/05/11,3,133,"8,420","21,135","4,643,490"
中華民國,返校,2019/09/20,101,"206,553","48,199,766","902,147","211,015,885"
中華民國,我親愛的父親,2019/09/20,9,450,"98,272",879,"191,279"
中華民國,與失智共舞,2019/09/20,1,315,"67,510",580,"124,305"
中華民國,未來無恙,2019/08/30,1,148,"31,080","4,957","1,069,178"
中華民國,第九分局,2019/08/29,59,"3,088","695,844","246,633","56,472,209"
中華民國,下半場,2019/08/23,8,324,"75,450","99,298","22,615,276"
中華民國,緝魔,2019/08/16,1,146,"11,520","49,617","11,217,244"
中華民國,出發,2019/05/31,1,70,"13,300","69,250","15,405,191"
中華民國,轉彎之後......,2021/05/14,19,246,"58,286",716,"165,260"
中華民國,非法母親,2021/04/30,2,392,"63,923","1,697","231,703"
中華民國,聽見歌 再唱,2021/04/16,23,392,"94,481","354,959","82,125,633"
中華民國,當男人戀愛時,2021/04/01,40,"1,914","490,514","1,695,439","405,082,981"
中華民國,東經北緯,2021/03/05,2,57,"5,194","13,443","3,112,852"
中華民國,複身犯,2021/02/26,1,23,"1,265","63,074","14,672,308"
中華民國,我沒有談的那場戀愛,2021/02/10,1,20,"1,100","159,779","38,013,753"
中華民國,角頭－浪流連,2021/02/05,2,85,"6,253","683,538","161,747,493"
中華民國,麻罪犯,2023/04/28,6,652,"103,965","1,150","183,585"
中華民國,速命道,2023/04/27,102,"42,618","10,677,683","102,268","25,918,457"
中華民國,炸彈客,2023/04/21,2,7,"1,620","1,852","422,880"
中華民國,空巢,2023/04/21,22,"1,093","234,902","3,922","840,254"
中華民國,不能流淚的悲傷,2023/04/21,59,"1,528","371,115","10,706","2,619,661"
中華民國,疫起,2023/04/14,80,"6,029","1,478,726","67,795","16,149,322"
中華民國,做工的人電影版,2023/03/31,75,"4,240","971,343","161,866","38,271,213"
中華民國,本日公休,2023/03/03,1,90,"19,800","65,916","15,069,931"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,23,"1,397","341,010","1,468,233","362,779,723"
中華民國,山椒魚來了,2023/02/10,4,359,"82,450","54,169","12,305,219"
中華民國,稻浪上的夢想家,2022/11/20,1,63,"15,120","1,590","348,330"
中華民國,流麻溝十五號,2022/10/28,1,88,"19,360","177,175","40,081,365"
中華民國,悲情城市,1989/10/21,2,114,"28,620","65,883","16,397,822"
中華民國,油麻菜籽,1984/01/01,2,248,"54,560","2,317","553,770"
中華民國,售命,2022/04/29,57,"7,343","1,252,964","16,520","2,967,565"
中華民國,有時 Mama，有時 Mimi,2022/04/15,4,325,"52,000","1,500","239,740"
中華民國,頭七,2022/04/01,63,"5,976","936,875","120,561","27,592,687"
中華民國,咒,2022/03/18,89,"11,025","2,073,291","713,795","169,866,979"
中華民國,少年吔,2022/03/18,35,"3,357","524,159","138,615","32,422,233"
中華民國,願未央,2022/03/18,1,2,440,"2,913","624,913"
中華民國,該死的阿修羅,2022/03/11,32,"3,096","470,096","16,665","3,629,088"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,48,"4,263","647,334","308,394","73,797,557"
中華民國,素還真,2022/01/28,3,123,"6,747","94,703","22,528,908"
中華民國,再說一次我願意,2022/01/19,1,31,"4,810","23,806","5,535,925"
中華民國,我記得,2021/12/24,1,7,"1,680","2,168","469,693"
中華民國,高山上的熱氣球,2021/12/22,11,917,"138,270","3,991","809,047"
中華民國,月老,2021/11/24,2,53,"2,775","1,091,230","264,306,579"
中華民國,逆者,2020/08/07,9,956,"147,940","4,172","820,664"
中華民國,山的那一邊,2018/09/07,30,"10,068","2,247,996","19,268","4,270,431"
中華民國,粽邪,2018/08/31,87,"29,858","6,695,707","203,728","45,938,393"
中華民國,引爆點,2018/08/31,49,"3,168","715,777","29,676","6,677,721"
中華民國,生生,2018/08/31,18,"1,296","277,085","7,613","1,674,503"
中華民國,王牌教師麻辣出擊,2018/08/30,40,"1,866","422,056","16,843","3,772,612"
中華民國,鬥魚,2018/08/17,38,"3,148","716,048","133,007","30,122,589"
中華民國,范保德,2018/08/17,8,"1,198","268,715","15,852","3,560,595"
中華民國,命帶追逐（2018數位修復版）,2018/07/13,1,17,"3,380","3,035","669,676"
中華民國,切小金家的旅館,2018/07/12,9,"1,216","115,755","87,792","19,565,921"
中華民國,看不見的台灣,2018/06/15,2,62,"5,340","10,845","2,296,887"
中華民國,真愛神出來,2019/01/04,7,"1,292","282,735","2,633","575,322"
中華民國,愛上卡夫卡,2019/01/04,18,562,"123,955","1,519","328,766"
中華民國,後勁：王建民,2018/12/14,10,"1,460","335,020","25,161","5,838,008"
中華民國,幸福定格,2018/11/30,1,18,"3,895","11,357","2,591,643"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,7,62,"13,210","325,971","72,878,910"
中華民國,比悲傷更悲傷的故事,2018/11/18,86,"13,508","3,141,006","1,023,144","236,010,107"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,3,116,"12,740","19,482","4,283,028"
中華民國,誰先愛上他的,2018/11/02,4,295,"57,225","285,356","65,791,500"
中華民國,疾風魅影-黑貓中隊,2018/10/26,1,27,"1,350","16,400","3,511,788"
